trade_id,trade_date,settle_date,security_id,side,quantity,price,counterparty,book
T101725,2026-04-22,2026-04-28,AAPL,SELL,9647,450.55,JP Morgan,EQ-NY
T101726,2026-04-22,2026-04-27,VOD.L,BUY,5129,375.14,JP Morgan,EQ-NY
T101727,2026-04-21,2026-04-28,VOD.L,BUY,9750,115.17,Citi,EQ-HK
T101728,2026-04-18,2026-04-27,AAPL,BUY,7486,247.38,Morgan Stanley,EQ-LDN
T101729,2026-04-21,2026-04-26,JPM,BUY,4856,294.31,Morgan Stanley,EQ-LDN
T101730,2026-04-19,2026-04-28,BAC,BUY,6475,365.96,JP Morgan,EQ-HK
T101731,2026-04-20,2026-04-27,MSFT,SELL,4795,307.32,Goldman Sachs,EQ-LDN
T101732,2026-04-18,2026-04-27,HSBA.L,SELL,1019,255.8,Morgan Stanley,EQ-LDN
T101733,2026-04-23,2026-04-27,GS,SELL,1858,394.5,UBS,EQ-HK
T101734,2026-04-25,2026-04-27,GS,SELL,1931,220.13,JP Morgan,EQ-HK
T101735,2026-04-20,2026-04-26,JPM,BUY,9463,494.23,UBS,EQ-NY
T101736,2026-04-21,2026-04-27,VOD.L,BUY,3378,476.5,Goldman Sachs,EQ-NY
T101737,2026-04-26,2026-04-27,TSLA,SELL,459,368.32,Citi,EQ-HK
T101738,2026-04-18,2026-04-26,MSFT,BUY,7686,447.18,JP Morgan,EQ-LDN
T101739,2026-04-18,2026-04-27,MSFT,SELL,3910,226.93,Morgan Stanley,EQ-HK
T101740,2026-04-25,2026-04-28,JPM,SELL,1540,311.66,Citi,EQ-HK
T101741,2026-04-24,2026-04-28,BAC,SELL,1819,172.69,Morgan Stanley,EQ-HK
T101742,2026-04-22,2026-04-27,JPM,SELL,5772,448.54,UBS,EQ-NY
T101743,2026-04-22,2026-04-26,TSLA,SELL,655,261.96,JP Morgan,EQ-HK
T101744,2026-04-26,2026-04-26,AMZN,SELL,9525,291.26,Citi,EQ-LDN
T101745,2026-04-19,2026-04-26,GS,BUY,2397,439.06,Goldman Sachs,EQ-HK
T101746,2026-04-19,2026-04-27,JPM,BUY,1635,408.78,Barclays,EQ-HK
T101747,2026-04-23,2026-04-27,MSFT,SELL,6382,194.78,Barclays,EQ-HK
T101748,2026-04-20,2026-04-28,BAC,SELL,5185,89.34,Citi,EQ-NY
T101749,2026-04-17,2026-04-26,GS,SELL,9201,122.94,Goldman Sachs,EQ-LDN
T101750,2026-04-24,2026-04-27,GOOG,BUY,2061,202.59,Morgan Stanley,EQ-LDN
T101751,2026-04-21,2026-04-27,AAPL,BUY,8242,187.38,Barclays,EQ-NY
T101752,2026-04-17,2026-04-27,MSFT,BUY,8303,67.24,Goldman Sachs,EQ-NY
T101753,2026-04-17,2026-04-26,GOOG,SELL,1079,244.43,Citi,EQ-NY
T101754,2026-04-18,2026-04-26,BAC,BUY,409,97.63,Citi,EQ-LDN
T101755,2026-04-26,2026-04-28,MSFT,SELL,7357,149.4,Citi,EQ-LDN
T101756,2026-04-22,2026-04-26,JPM,BUY,5244,404.37,UBS,EQ-HK
T101757,2026-04-23,2026-04-27,MSFT,SELL,4733,272.7,Morgan Stanley,EQ-LDN
T101758,2026-04-19,2026-04-28,BAC,SELL,8210,217.83,Goldman Sachs,EQ-NY
T101759,2026-04-26,2026-04-26,MSFT,SELL,1788,133.45,Citi,EQ-LDN
T101760,2026-04-18,2026-04-26,TSLA,BUY,1695,439.83,UBS,EQ-LDN
T101761,2026-04-21,2026-04-26,VOD.L,BUY,3342,456.66,JP Morgan,EQ-LDN
T101762,2026-04-23,2026-04-26,GOOG,BUY,4783,283.41,Barclays,EQ-LDN
T101763,2026-04-18,2026-04-27,AMZN,SELL,7714,464.57,Barclays,EQ-HK
T101764,2026-04-22,2026-04-26,VOD.L,SELL,5939,259.16,Barclays,EQ-NY
T101765,2026-04-22,2026-04-27,BAC,BUY,5886,98.26,Goldman Sachs,EQ-LDN
T101766,2026-04-22,2026-04-27,GS,BUY,5229,57.67,JP Morgan,EQ-NY
T101767,2026-04-26,2026-04-27,TSLA,SELL,9493,107.77,Goldman Sachs,EQ-NY
T101768,2026-04-26,2026-04-28,GOOG,SELL,2945,330.2,Citi,EQ-LDN
T101769,2026-04-19,2026-04-27,BAC,BUY,8548,194.41,Goldman Sachs,EQ-HK
T101770,2026-04-19,2026-04-26,GOOG,SELL,6861,341.74,JP Morgan,EQ-HK
T101771,2026-04-21,2026-04-28,MSFT,BUY,409,278.59,Citi,EQ-HK
T101772,2026-04-23,2026-04-26,HSBA.L,BUY,5434,199.86,Citi,EQ-LDN
T101773,2026-04-25,2026-04-27,JPM,SELL,7297,148.41,UBS,EQ-LDN
T101774,2026-04-25,2026-04-26,VOD.L,BUY,9380,86.47,Citi,EQ-LDN
T101776,2026-04-22,2026-04-28,AAPL,SELL,6283,418.55,Barclays,EQ-LDN
T101777,2026-04-23,2026-04-26,GS,BUY,3197,293.65,JP Morgan,EQ-NY
T101778,2026-04-17,2026-04-26,AAPL,BUY,1824,120.69,UBS,EQ-NY
T101780,2026-04-20,2026-04-28,TSLA,SELL,6244,479.82,JP Morgan,EQ-HK
T101781,2026-04-24,2026-04-27,AMZN,BUY,1450,151.67,Morgan Stanley,EQ-NY
T101782,2026-04-21,2026-04-26,VOD.L,BUY,7825,75.56,JP Morgan,EQ-LDN
T101783,2026-04-22,2026-04-27,HSBA.L,SELL,719,297.52,JP Morgan,EQ-LDN
T101784,2026-04-22,2026-04-28,MSFT,SELL,2648,167.86,UBS,EQ-NY
T101785,2026-04-22,2026-04-26,AAPL,BUY,9670,480.85,Barclays,EQ-NY
T101786,2026-04-26,2026-04-26,AAPL,BUY,5343,308.65,Barclays,EQ-LDN
T101787,2026-04-26,2026-04-28,GS,BUY,1077,484.62,UBS,EQ-HK
T101788,2026-04-24,2026-04-26,HSBA.L,BUY,5643,403.51,UBS,EQ-LDN
T101789,2026-04-17,2026-04-27,HSBA.L,SELL,9829,375.39,Goldman Sachs,EQ-NY
T101790,2026-04-23,2026-04-28,HSBA.L,SELL,5953,423.66,Goldman Sachs,EQ-NY
T101792,2026-04-25,2026-04-26,VOD.L,SELL,2633,55.0,Goldman Sachs,EQ-NY
T101793,2026-04-19,2026-04-28,VOD.L,BUY,8769,226.61,Goldman Sachs,EQ-LDN
T101794,2026-04-25,2026-04-26,MSFT,SELL,1994,148.56,JP Morgan,EQ-HK
T101795,2026-04-18,2026-04-26,TSLA,BUY,9924,245.44,JP Morgan,EQ-HK
T101796,2026-04-25,2026-04-28,MSFT,BUY,5451,261.75,UBS,EQ-LDN
T101797,2026-04-18,2026-04-26,JPM,SELL,2140,107.52,Citi,EQ-NY
T101798,2026-04-20,2026-04-27,BAC,SELL,1665,60.54,Barclays,EQ-NY
T101799,2026-04-19,2026-04-27,JPM,BUY,4225,112.19,Morgan Stanley,EQ-HK
T101800,2026-04-25,2026-04-26,TSLA,SELL,4368,435.84,Goldman Sachs,EQ-NY
T101801,2026-04-20,2026-04-27,TSLA,BUY,2939,390.13,JP Morgan,EQ-NY
T101802,2026-04-21,2026-04-26,MSFT,BUY,567,409.5,Barclays,EQ-LDN
T101803,2026-04-23,2026-04-27,MSFT,SELL,3488,174.34,Goldman Sachs,EQ-HK
T101804,2026-04-20,2026-04-28,AMZN,BUY,8276,156.24,Citi,EQ-HK
T101805,2026-04-23,2026-04-26,GS,SELL,6640,66.82,Barclays,EQ-LDN
T101806,2026-04-25,2026-04-26,JPM,SELL,7347,262.52,JP Morgan,EQ-LDN
T101807,2026-04-17,2026-04-26,VOD.L,SELL,2843,222.08,UBS,EQ-HK
T101808,2026-04-20,2026-04-26,AMZN,BUY,5742,426.15,Citi,EQ-HK
T101809,2026-04-19,2026-04-26,HSBA.L,SELL,9711,356.84,Citi,EQ-LDN
T101810,2026-04-25,2026-04-26,GOOG,BUY,1126,114.93,Goldman Sachs,EQ-HK
T101811,2026-04-22,2026-04-28,VOD.L,SELL,4731,494.22,Goldman Sachs,EQ-HK
T101812,2026-04-26,2026-04-28,HSBA.L,BUY,8892,396.79,Morgan Stanley,EQ-NY
T101813,2026-04-20,2026-04-27,AMZN,BUY,3692,374.11,Goldman Sachs,EQ-HK
T101814,2026-04-19,2026-04-26,AAPL,BUY,1087,147.48,JP Morgan,EQ-LDN
T101815,2026-04-21,2026-04-27,AMZN,BUY,8897,457.32,Barclays,EQ-NY
T101816,2026-04-22,2026-04-27,AMZN,BUY,7338,263.26,Citi,EQ-NY
T101817,2026-04-21,2026-04-28,AMZN,SELL,2847,183.95,Barclays,EQ-HK
T101818,2026-04-25,2026-04-27,MSFT,BUY,8430,344.68,UBS,EQ-NY
T101819,2026-04-26,2026-04-28,JPM,SELL,5750,145.29,Citi,EQ-LDN
T101820,2026-04-20,2026-04-27,AMZN,SELL,4325,458.4,Citi,EQ-LDN
T101821,2026-04-20,2026-04-26,MSFT,SELL,4596,434.45,UBS,EQ-HK
T101822,2026-04-17,2026-04-27,HSBA.L,SELL,9536,259.21,JP Morgan,EQ-HK
T101823,2026-04-17,2026-04-28,GS,BUY,8933,135.8,Barclays,EQ-LDN
T101825,2026-04-25,2026-04-28,HSBA.L,SELL,1523,117.11,UBS,EQ-HK
T101826,2026-04-26,2026-04-27,TSLA,SELL,9428,171.43,Citi,EQ-LDN
T101827,2026-04-17,2026-04-27,VOD.L,SELL,3821,267.23,UBS,EQ-HK
T101828,2026-04-19,2026-04-28,GOOG,SELL,5774,59.8075,Morgan Stanley,EQ-NY
T101829,2026-04-19,2026-04-26,TSLA,SELL,8349,394.58,Morgan Stanley,EQ-NY
T101830,2026-04-26,2026-04-26,BAC,BUY,1236,138.61,JP Morgan,EQ-HK
T101831,2026-04-19,2026-04-27,GS,BUY,8991,439.98,JP Morgan,EQ-HK
T101832,2026-04-18,2026-04-27,BAC,BUY,1245,60.02,JP Morgan,EQ-HK
T101833,2026-04-23,2026-04-28,AAPL,SELL,5679,289.46,JP Morgan,EQ-LDN
T101834,2026-04-26,2026-04-27,AAPL,SELL,9400,399.49,Barclays,EQ-HK
T101835,2026-04-26,2026-04-27,AMZN,SELL,4595,157.08,Goldman Sachs,EQ-HK
T101836,2026-04-24,2026-04-28,GS,BUY,6599,368.4,JP Morgan,EQ-NY
T101837,2026-04-22,2026-04-28,HSBA.L,SELL,6342,374.39,Morgan Stanley,EQ-HK
T101838,2026-04-22,2026-04-27,TSLA,SELL,8399,337.03,Citi,EQ-HK
T101839,2026-04-18,2026-04-26,GS,BUY,9197,213.91,Goldman Sachs,EQ-NY
T101840,2026-04-17,2026-04-27,TSLA,SELL,5045,403.28,Goldman Sachs,EQ-LDN
T101841,2026-04-25,2026-04-26,GOOG,BUY,2092,332.8,Barclays,EQ-HK
T101842,2026-04-25,2026-04-26,HSBA.L,SELL,4222,315.67,UBS,EQ-HK
T101843,2026-04-21,2026-04-26,BAC,SELL,905,418.62,Citi,EQ-HK
T101844,2026-04-18,2026-04-28,TSLA,SELL,2092,160.09,Citi,EQ-HK
T101845,2026-04-26,2026-04-28,GOOG,BUY,7596,154.62,Goldman Sachs,EQ-NY
T101846,2026-04-18,2026-04-28,GS,SELL,3700,223.9,Barclays,EQ-NY
T101848,2026-04-18,2026-04-28,VOD.L,SELL,8375,201.83,Barclays,EQ-HK
T101849,2026-04-22,2026-04-28,GOOG,BUY,4458,232.82,JP Morgan,EQ-LDN
T101850,2026-04-18,2026-04-27,GOOG,SELL,5415,272.78,Citi,EQ-HK
T101851,2026-04-23,2026-04-27,AMZN,BUY,3420,164.31,UBS,EQ-HK
T101852,2026-04-25,2026-04-26,AAPL,BUY,7649,458.08,JP Morgan,EQ-LDN
T101853,2026-04-21,2026-04-27,BAC,SELL,2605,178.29,Morgan Stanley,EQ-HK
T101854,2026-04-23,2026-04-27,VOD.L,BUY,7928,433.2,UBS,EQ-NY
T101855,2026-04-21,2026-04-28,VOD.L,BUY,7985,250.23,JP Morgan,EQ-NY
T101856,2026-04-24,2026-04-26,AAPL,BUY,2556,373.17,UBS,EQ-LDN
T101857,2026-04-21,2026-04-26,JPM,SELL,7348,99.91,Morgan Stanley,EQ-NY
T101858,2026-04-25,2026-04-27,TSLA,BUY,7968,295.09,JP Morgan,EQ-LDN
T101859,2026-04-25,2026-04-28,GOOG,SELL,6449,482.37,UBS,EQ-LDN
T101860,2026-04-18,2026-04-28,GS,BUY,7063,349.81,Morgan Stanley,EQ-HK
T101861,2026-04-20,2026-04-28,GOOG,BUY,3162,419.13,Citi,EQ-NY
T101862,2026-04-24,2026-04-28,GS,BUY,3952,167.48,Barclays,EQ-LDN
T101863,2026-04-26,2026-04-27,GOOG,BUY,5090,410.08,UBS,EQ-HK
T101864,2026-04-19,2026-04-28,VOD.L,SELL,487,208.06,Morgan Stanley,EQ-LDN
T101865,2026-04-21,2026-04-26,JPM,SELL,7137,268.29,Citi,EQ-NY
T101866,2026-04-20,2026-04-26,AAPL,BUY,7010,134.58,Barclays,EQ-NY
T101867,2026-04-18,2026-04-27,HSBA.L,SELL,2103,268.56,Morgan Stanley,EQ-HK
T101868,2026-04-22,2026-04-28,MSFT,SELL,9323,282.07,Citi,EQ-LDN
T101869,2026-04-26,2026-04-28,BAC,BUY,5845,330.05,Citi,EQ-NY
T101870,2026-04-17,2026-04-28,HSBA.L,BUY,1640,440.89,Citi,EQ-NY
T101871,2026-04-20,2026-04-28,BAC,BUY,8741,187.18,Goldman Sachs,EQ-NY
T101872,2026-04-22,2026-04-27,TSLA,BUY,3647,492.86,Morgan Stanley,EQ-NY
T101873,2026-04-24,2026-04-28,AAPL,BUY,9388,431.46,JP Morgan,EQ-NY
T101874,2026-04-18,2026-04-27,GS,BUY,9151,231.32,JP Morgan,EQ-LDN
T101875,2026-04-26,2026-04-28,HSBA.L,SELL,401,152.0,JP Morgan,EQ-LDN
T101876,2026-04-26,2026-04-28,HSBA.L,BUY,7204,82.17,JP Morgan,EQ-HK
T101877,2026-04-26,2026-04-26,BAC,BUY,2119,155.46,Citi,EQ-NY
T101878,2026-04-24,2026-04-27,HSBA.L,BUY,9172,448.04,Citi,EQ-HK
T101879,2026-04-21,2026-04-26,GS,SELL,4261,181.41,Goldman Sachs,EQ-LDN
T101880,2026-04-17,2026-04-27,AAPL,BUY,329,112.09,Goldman Sachs,EQ-LDN
T101881,2026-04-24,2026-04-28,TSLA,SELL,9213,60.2,Goldman Sachs,EQ-HK
T101882,2026-04-19,2026-04-28,MSFT,SELL,7810,183.96,Barclays,EQ-LDN
T101883,2026-04-17,2026-04-27,AAPL,SELL,1932,147.27,UBS,EQ-NY
T101884,2026-04-25,2026-04-26,AMZN,BUY,8342,95.99,JP Morgan,EQ-NY
T101885,2026-04-18,2026-04-27,TSLA,SELL,3778,477.99,UBS,EQ-LDN
T101886,2026-04-24,2026-04-27,HSBA.L,BUY,7596,170.43,JP Morgan,EQ-NY
T101887,2026-04-22,2026-04-28,GS,BUY,4582,52.78,JP Morgan,EQ-HK
T101888,2026-04-17,2026-04-26,JPM,BUY,9044,474.92,JP Morgan,EQ-LDN
T101890,2026-04-25,2026-04-26,VOD.L,SELL,1578,87.27,Citi,EQ-LDN
T101891,2026-04-21,2026-04-26,VOD.L,BUY,2188,64.14,Barclays,EQ-NY
T101892,2026-04-22,2026-04-27,JPM,SELL,6140,98.53,JP Morgan,EQ-NY
T101893,2026-04-17,2026-04-26,MSFT,SELL,8252,316.17,JP Morgan,EQ-NY
T101894,2026-04-18,2026-04-28,VOD.L,BUY,3093,77.84,JP Morgan,EQ-NY
T101895,2026-04-22,2026-04-28,MSFT,BUY,3440,305.66,Morgan Stanley,EQ-HK
T101896,2026-04-25,2026-04-28,TSLA,SELL,2443,343.64,JP Morgan,EQ-HK
T101897,2026-04-22,2026-04-28,JPM,SELL,7288,116.41,Goldman Sachs,EQ-LDN
T101898,2026-04-23,2026-04-26,MSFT,BUY,1338,269.79,Goldman Sachs,EQ-NY
T101899,2026-04-20,2026-04-28,AMZN,BUY,6956,483.75,UBS,EQ-NY
T101900,2026-04-21,2026-04-27,MSFT,BUY,5760,426.42,Citi,EQ-HK
T101901,2026-04-25,2026-04-28,GOOG,SELL,4439,375.51,Citi,EQ-NY
T101902,2026-04-22,2026-04-27,TSLA,BUY,8474,282.98,Goldman Sachs,EQ-NY
T101903,2026-04-20,2026-04-27,AMZN,BUY,8835,227.42,UBS,EQ-NY
T101904,2026-04-20,2026-04-28,JPM,BUY,2926,253.15,Barclays,EQ-HK
T101905,2026-04-22,2026-04-28,BAC,BUY,7191,394.07,Morgan Stanley,EQ-HK
T101906,2026-04-18,2026-04-26,HSBA.L,SELL,192,299.43,Goldman Sachs,EQ-NY
T101907,2026-04-23,2026-04-27,GS,SELL,2515,394.09,JP Morgan,EQ-HK
T101908,2026-04-24,2026-04-28,VOD.L,BUY,4354,486.44,Barclays,EQ-NY
T101909,2026-04-23,2026-04-26,GOOG,SELL,8226,338.23,JP Morgan,EQ-LDN
T101910,2026-04-22,2026-04-28,GOOG,BUY,4633,321.4,UBS,EQ-NY
T101911,2026-04-21,2026-04-28,BAC,SELL,6616,232.77,UBS,EQ-NY
T101912,2026-04-24,2026-04-28,HSBA.L,SELL,4501,138.54,Morgan Stanley,EQ-LDN
T101913,2026-04-25,2026-04-27,HSBA.L,BUY,3132,218.39,Barclays,EQ-NY
T101914,2026-04-23,2026-04-28,VOD.L,BUY,3389,284.04,UBS,EQ-NY
T101915,2026-04-22,2026-04-26,MSFT,BUY,4538,65.69,JP Morgan,EQ-LDN
T101916,2026-04-23,2026-04-28,JPM,BUY,6967,264.11,Citi,EQ-NY
T101917,2026-04-24,2026-04-28,HSBA.L,SELL,3334,437.97,Goldman Sachs,EQ-LDN
T101918,2026-04-19,2026-04-26,HSBA.L,BUY,6097,489.48,Goldman Sachs,EQ-LDN
T101919,2026-04-17,2026-04-26,GS,BUY,6401,435.0,Citi,EQ-NY
T101920,2026-04-23,2026-04-27,AMZN,BUY,1233,127.39,Barclays,EQ-NY
T101921,2026-04-25,2026-04-27,AMZN,BUY,2162,119.76,Barclays,EQ-NY
T101922,2026-04-25,2026-04-27,GS,BUY,4727,226.99,UBS,EQ-LDN
T101923,2026-04-26,2026-04-27,AAPL,BUY,3571,151.44,Goldman Sachs,EQ-LDN
T101924,2026-04-23,2026-04-26,JPM,SELL,568,354.2,Citi,EQ-HK
T101925,2026-04-17,2026-04-28,HSBA.L,BUY,1444,88.05,Morgan Stanley,EQ-LDN
T101926,2026-04-18,2026-04-28,VOD.L,SELL,9170,249.67,Citi,EQ-HK
T101927,2026-04-20,2026-04-28,JPM,BUY,6198,176.16,Morgan Stanley,EQ-LDN
T101928,2026-04-17,2026-04-27,BAC,SELL,3907,317.93,Citi,EQ-NY
T101929,2026-04-20,2026-04-26,GOOG,SELL,4836,408.68,Citi,EQ-NY
T101930,2026-04-20,2026-04-26,HSBA.L,SELL,5057,465.6,Citi,EQ-NY
T101931,2026-04-19,2026-04-26,AAPL,BUY,3445,483.73,Citi,EQ-HK
T101932,2026-04-26,2026-04-28,VOD.L,SELL,688,208.04,Citi,EQ-NY
T101933,2026-04-17,2026-04-27,JPM,BUY,3983,435.13,Citi,EQ-LDN
T101934,2026-04-17,2026-04-26,TSLA,SELL,9621,316.38,Morgan Stanley,EQ-NY
T101935,2026-04-19,2026-04-27,GOOG,BUY,191,361.51,Morgan Stanley,EQ-NY
T101936,2026-04-23,2026-04-26,HSBA.L,BUY,557,433.01,UBS,EQ-LDN
T101937,2026-04-23,2026-04-27,JPM,SELL,1984,108.55,Citi,EQ-HK
T101938,2026-04-23,2026-04-26,JPM,BUY,3221,476.33,JP Morgan,EQ-NY
T101939,2026-04-21,2026-04-27,VOD.L,SELL,7742,296.33,Morgan Stanley,EQ-HK
T101940,2026-04-20,2026-04-26,GOOG,SELL,5711,201.2,UBS,EQ-HK
T101941,2026-04-21,2026-04-26,AMZN,BUY,8052,202.43,Morgan Stanley,EQ-NY
T101942,2026-04-26,2026-04-27,AMZN,SELL,9695,387.95,Morgan Stanley,EQ-LDN
T101943,2026-04-19,2026-04-27,TSLA,BUY,3803,355.4,Citi,EQ-HK
T101944,2026-04-17,2026-04-28,MSFT,SELL,4582,378.27,JP Morgan,EQ-LDN
T101945,2026-04-20,2026-04-27,GS,BUY,2081,163.85,Morgan Stanley,EQ-HK
T101946,2026-04-21,2026-04-26,HSBA.L,BUY,4566,126.59,UBS,EQ-NY
T101947,2026-04-21,2026-04-26,VOD.L,BUY,2331,374.84,Citi,EQ-LDN
T101948,2026-04-22,2026-04-27,HSBA.L,SELL,9063,184.32,UBS,EQ-LDN
T101949,2026-04-21,2026-04-28,VOD.L,BUY,5881,150.1,Goldman Sachs,EQ-HK
T101950,2026-04-18,2026-04-27,AMZN,BUY,8496,146.57,Barclays,EQ-LDN
T101951,2026-04-17,2026-04-26,VOD.L,BUY,8513,116.78,Morgan Stanley,EQ-NY
T101952,2026-04-18,2026-04-26,GOOG,BUY,9483,242.07,Citi,EQ-LDN
T101953,2026-04-17,2026-04-28,MSFT,BUY,3415,167.43,Morgan Stanley,EQ-LDN
T101954,2026-04-19,2026-04-27,TSLA,BUY,5275,452.24,UBS,EQ-HK
T101955,2026-04-17,2026-04-26,AAPL,BUY,1698,360.11,Morgan Stanley,EQ-LDN
T101956,2026-04-18,2026-04-26,AMZN,BUY,4362,384.74,Citi,EQ-LDN
T101957,2026-04-17,2026-04-26,AAPL,BUY,1642,231.62,UBS,EQ-NY
T101958,2026-04-19,2026-04-27,AAPL,SELL,8433,320.09,Goldman Sachs,EQ-LDN
T101959,2026-04-19,2026-04-27,BAC,BUY,189,275.36,Citi,EQ-NY
T101960,2026-04-26,2026-04-28,MSFT,BUY,4506,125.35,Morgan Stanley,EQ-LDN
T101961,2026-04-17,2026-04-26,GS,BUY,5590,71.53,Citi,EQ-LDN
T101962,2026-04-22,2026-04-26,JPM,SELL,3806,357.58,Citi,EQ-NY
T101963,2026-04-23,2026-04-28,GOOG,BUY,1309,104.53,Goldman Sachs,EQ-LDN
T101964,2026-04-25,2026-04-26,VOD.L,BUY,5078,75.81,Goldman Sachs,EQ-LDN
T101965,2026-04-19,2026-04-28,HSBA.L,SELL,3324,248.84,Barclays,EQ-HK
T101966,2026-04-24,2026-04-28,GS,SELL,4956,382.11,UBS,EQ-HK
T101967,2026-04-23,2026-04-26,HSBA.L,SELL,7893,395.99,Goldman Sachs,EQ-LDN
T101968,2026-04-20,2026-04-27,TSLA,BUY,6339,443.06,UBS,EQ-NY
T101969,2026-04-17,2026-04-27,TSLA,BUY,6953,139.65,Barclays,EQ-HK
T101970,2026-04-18,2026-04-27,GOOG,BUY,9651,495.9976,UBS,EQ-LDN
T101971,2026-04-25,2026-04-27,VOD.L,BUY,1638,393.44,Citi,EQ-HK
T101972,2026-04-24,2026-04-26,VOD.L,SELL,248,120.75,Barclays,EQ-LDN
T101973,2026-04-23,2026-04-28,AMZN,SELL,8165,428.32,Morgan Stanley,EQ-NY
T101974,2026-04-17,2026-04-28,VOD.L,BUY,7799,274.53,Barclays,EQ-HK
T101975,2026-04-26,2026-04-26,JPM,SELL,1525,79.95,Barclays,EQ-HK
T101976,2026-04-20,2026-04-27,GS,BUY,1817,109.42,Barclays,EQ-LDN
T101977,2026-04-25,2026-04-28,GS,BUY,9646,245.25,JP Morgan,EQ-NY
T101978,2026-04-22,2026-04-26,HSBA.L,BUY,2735,288.73,Goldman Sachs,EQ-NY
T101979,2026-04-26,2026-04-26,BAC,BUY,2463,476.37,UBS,EQ-NY
T101980,2026-04-24,2026-04-27,GOOG,SELL,3207,147.07,Citi,EQ-LDN
T101981,2026-04-25,2026-04-26,GOOG,SELL,5728,263.35,UBS,EQ-NY
T101982,2026-04-26,2026-04-28,JPM,BUY,1601,151.65,JP Morgan,EQ-NY
T101983,2026-04-20,2026-04-28,VOD.L,BUY,1551,301.28,Morgan Stanley,EQ-LDN
T101984,2026-04-22,2026-04-26,BAC,SELL,8741,459.19,Citi,EQ-NY
T101985,2026-04-26,2026-04-28,AMZN,SELL,1935,305.49,Goldman Sachs,EQ-NY
T101986,2026-04-21,2026-04-26,AMZN,BUY,9735,279.53,Goldman Sachs,EQ-HK
T101987,2026-04-22,2026-04-28,GS,SELL,5951,387.56,Goldman Sachs,EQ-NY
T101988,2026-04-24,2026-04-27,JPM,SELL,3048,116.43,Goldman Sachs,EQ-HK
T101989,2026-04-20,2026-04-28,AAPL,SELL,4035,457.53,JP Morgan,EQ-HK
T101990,2026-04-17,2026-04-27,AAPL,BUY,6930,309.94,UBS,EQ-HK
T101991,2026-04-18,2026-04-27,VOD.L,SELL,3809,358.84,Morgan Stanley,EQ-HK
T101992,2026-04-18,2026-04-26,GS,SELL,1389,418.53,Citi,EQ-NY
T101993,2026-04-18,2026-04-27,JPM,SELL,603,335.77,Citi,EQ-HK
T101994,2026-04-25,2026-04-28,AAPL,SELL,8051,338.54,Morgan Stanley,EQ-HK
T101995,2026-04-24,2026-04-28,MSFT,SELL,5151,378.33,Morgan Stanley,EQ-HK
T101996,2026-04-20,2026-04-27,HSBA.L,BUY,3197,73.51,JP Morgan,EQ-NY
T101997,2026-04-22,2026-04-26,TSLA,SELL,2247,221.99,JP Morgan,EQ-LDN
T101998,2026-04-25,2026-04-27,HSBA.L,SELL,9757,483.32,Barclays,EQ-HK
T101999,2026-04-24,2026-04-28,TSLA,SELL,4620,166.07,JP Morgan,EQ-HK
T102000,2026-04-17,2026-04-28,MSFT,SELL,1997,294.01,Goldman Sachs,EQ-LDN
T102001,2026-04-21,2026-04-27,MSFT,BUY,3816,128.94,UBS,EQ-NY
T102002,2026-04-20,2026-04-27,JPM,BUY,8942,195.47,Morgan Stanley,EQ-HK
T102003,2026-04-18,2026-04-27,BAC,BUY,1310,372.69,JP Morgan,EQ-NY
T102004,2026-04-26,2026-04-28,GOOG,SELL,2287,339.39,UBS,EQ-HK
T102005,2026-04-20,2026-04-28,AAPL,SELL,8158,236.44,Goldman Sachs,EQ-NY
T102006,2026-04-19,2026-04-28,JPM,BUY,3920,472.13,JP Morgan,EQ-NY
T102007,2026-04-24,2026-04-26,BAC,BUY,468,398.77,JP Morgan,EQ-HK
T102008,2026-04-23,2026-04-28,GOOG,BUY,2943,170.57,UBS,EQ-HK
T102009,2026-04-17,2026-04-28,JPM,BUY,3905,259.45,Citi,EQ-NY
T102010,2026-04-21,2026-04-26,VOD.L,BUY,3618,445.12,Citi,EQ-HK
T102011,2026-04-17,2026-04-26,GOOG,BUY,6744,60.11,Goldman Sachs,EQ-LDN
T102012,2026-04-20,2026-04-26,HSBA.L,SELL,9928,311.66,JP Morgan,EQ-NY
T102013,2026-04-23,2026-04-26,GOOG,SELL,3960,154.38,UBS,EQ-LDN
T102014,2026-04-19,2026-04-26,HSBA.L,BUY,1244,78.72,Goldman Sachs,EQ-HK
T102015,2026-04-22,2026-04-26,AMZN,SELL,3226,460.79,JP Morgan,EQ-LDN
T102016,2026-04-26,2026-04-27,TSLA,SELL,7760,417.33,Citi,EQ-LDN
T102017,2026-04-23,2026-04-27,HSBA.L,BUY,117,133.38,JP Morgan,EQ-NY
T102018,2026-04-24,2026-04-27,MSFT,BUY,6099,426.63,Morgan Stanley,EQ-LDN
T102019,2026-04-18,2026-04-27,VOD.L,SELL,1756,115.89,Barclays,EQ-HK
T102020,2026-04-19,2026-04-28,AAPL,SELL,1696,264.27,Goldman Sachs,EQ-NY
T102021,2026-04-26,2026-04-26,AMZN,SELL,9237,376.6,UBS,EQ-HK
T102022,2026-04-21,2026-04-28,AMZN,BUY,1387,290.21,Morgan Stanley,EQ-HK
T102023,2026-04-18,2026-04-26,GS,SELL,367,432.85,JP Morgan,EQ-LDN
T102024,2026-04-20,2026-04-26,JPM,BUY,534,327.6,UBS,EQ-HK
